norm_relative_enemy_x,norm_relative_enemy_y,norm_player_x,norm_player_y,norm_cooldown,norm_nearest_laser_relative_x,norm_nearest_laser_relative_y,laser_above,player_input
-0.372,-0.548,0.473,0.853,0.0,-0.217,-0.195,0,1
-0.365,-0.547,0.467,0.853,0.0,-0.211,-0.187,0,1
-0.359,-0.545,0.46,0.853,0.0,-0.204,-0.179,0,1
-0.352,-0.544,0.453,0.853,0.0,-0.197,-0.171,0,1
-0.345,-0.543,0.447,0.853,0.0,-0.191,-0.163,0,1
-0.339,-0.541,0.44,0.853,0.0,-0.184,-0.155,0,1
-0.332,-0.54,0.433,0.853,0.0,-0.177,-0.147,0,1
-0.325,-0.539,0.427,0.853,0.0,-0.171,-0.139,0,1
-0.319,-0.537,0.42,0.853,0.0,-0.164,-0.131,0,1
-0.312,-0.536,0.413,0.853,0.0,-0.157,-0.123,0,1
-0.305,-0.535,0.407,0.853,0.0,-0.151,-0.115,0,1
-0.305,-0.521,0.407,0.853,0.0,-0.151,-0.035,0,0
-0.305,-0.508,0.407,0.853,0.0,-0.151,0.045,0,0
-0.299,-0.495,0.4,0.853,0.0,-0.144,0.125,0,1
-0.292,-0.493,0.393,0.853,0.0,-0.137,0.133,0,1
-0.285,-0.492,0.387,0.853,0.0,-0.131,0.141,0,1
-0.279,-0.491,0.38,0.853,0.0,-0.231,-0.149,0,1
-0.272,-0.489,0.373,0.853,0.0,-0.224,-0.141,0,1
-0.265,-0.488,0.367,0.853,0.0,-0.217,-0.133,0,1
-0.259,-0.487,0.36,0.853,0.0,-0.211,-0.125,0,1
-0.252,-0.485,0.353,0.853,0.0,-0.204,-0.117,0,1
-0.245,-0.484,0.347,0.853,0.0,-0.197,-0.109,0,1
-0.239,-0.483,0.34,0.853,0.0,-0.191,-0.101,0,1
-0.232,-0.481,0.333,0.853,0.0,-0.184,-0.093,0,1
-0.225,-0.48,0.327,0.853,0.0,-0.177,-0.085,0,1
-0.219,-0.479,0.32,0.853,0.0,-0.171,-0.077,0,1
-0.212,-0.477,0.313,0.853,0.0,-0.164,-0.069,0,1
-0.205,-0.476,0.307,0.853,0.0,-0.157,-0.061,0,1
-0.199,-0.475,0.3,0.853,0.0,-0.151,-0.053,0,1
-0.192,-0.473,0.293,0.853,0.0,-0.144,-0.045,0,1
-0.185,-0.472,0.287,0.853,0.0,-0.137,-0.037,0,1
-0.185,-0.464,0.287,0.853,0.067,-0.137,0.011,0,5
-0.185,-0.451,0.287,0.853,0.4,-0.137,0.091,1,0
-0.179,-0.447,0.28,0.853,0.5,-0.131,0.115,1,1
-0.172,-0.445,0.273,0.853,0.533,-0.124,0.123,1,1
-0.165,-0.444,0.267,0.853,0.567,-0.117,0.131,1,1
-0.159,-0.443,0.26,0.853,0.6,-0.111,0.139,1,1
-0.152,-0.441,0.253,0.853,0.633,-0.104,0.147,1,1
-0.145,-0.44,0.247,0.853,0.667,0.009,-0.507,1,1
-0.139,-0.439,0.24,0.853,0.7,0.016,-0.499,1,1
-0.132,-0.437,0.233,0.853,0.733,0.023,-0.491,1,1
-0.125,-0.436,0.227,0.853,0.767,0.029,-0.483,1,1
-0.119,-0.435,0.22,0.853,0.8,0.036,-0.475,1,1
-0.112,-0.433,0.213,0.853,0.833,0.043,-0.467,1,1
-0.105,-0.432,0.207,0.853,0.867,0.049,-0.459,1,1
-0.099,-0.431,0.2,0.853,0.9,0.056,-0.451,1,1
-0.092,-0.429,0.193,0.853,0.933,0.063,-0.443,1,1
-0.085,-0.428,0.187,0.853,0.967,0.069,-0.435,0,1
-0.079,-0.427,0.18,0.853,1.0,0.076,-0.427,0,1
-0.072,-0.425,0.173,0.853,0.0,0.083,-0.419,0,1
-0.065,-0.424,0.167,0.853,0.0,0.089,-0.411,0,1
-0.065,-0.415,0.167,0.853,0.067,0.089,-0.355,0,5
-0.065,-0.401,0.167,0.853,0.4,0.089,-0.275,0,0
-0.072,-0.388,0.173,0.853,0.733,0.083,-0.195,0,2
-0.079,-0.387,0.18,0.853,0.767,0.076,-0.187,0,2
-0.085,-0.385,0.187,0.853,0.8,0.069,-0.179,0,2
-0.092,-0.384,0.193,0.853,0.833,0.063,-0.171,1,2
-0.092,-0.375,0.193,0.853,0.067,1.0,1.0,0,5
-0.085,-0.371,0.187,0.853,0.167,1.0,1.0,0,1
-0.079,-0.369,0.18,0.853,0.2,1.0,1.0,0,1
-0.072,-0.368,0.173,0.853,0.233,1.0,1.0,0,1
-0.065,-0.367,0.167,0.853,0.267,1.0,1.0,0,1
-0.059,-0.365,0.16,0.853,0.3,-0.079,-1.371,0,1
-0.052,-0.364,0.153,0.853,0.333,1.0,1.0,0,1
-0.045,-0.363,0.147,0.853,0.367,1.0,1.0,0,1
-0.039,-0.361,0.14,0.853,0.4,1.0,1.0,0,1
-0.032,-0.36,0.133,0.853,0.433,1.0,1.0,0,1
-0.025,-0.359,0.127,0.853,0.467,1.0,1.0,0,1
-0.019,-0.357,0.12,0.853,0.5,1.0,1.0,0,1
-0.012,-0.356,0.113,0.853,0.533,1.0,1.0,0,1
-0.005,-0.355,0.107,0.853,0.567,1.0,1.0,0,1
0.001,-0.353,0.1,0.853,0.6,1.0,1.0,0,1
0.008,-0.352,0.093,0.853,0.633,1.0,1.0,0,1
0.015,-0.351,0.087,0.853,0.667,1.0,1.0,0,1
0.021,-0.349,0.08,0.853,0.7,0.459,-1.337,0,1
0.028,-0.348,0.073,0.853,0.733,1.0,1.0,0,1
0.028,-0.335,0.073,0.853,0.0,1.0,1.0,0,0
0.028,-0.332,0.073,0.853,0.067,1.0,1.0,0,5
0.028,-0.319,0.073,0.853,0.4,1.0,1.0,0,0
0.028,-0.305,0.073,0.853,0.733,1.0,1.0,0,0
0.028,-0.292,0.073,0.853,0.0,1.0,1.0,0,0
0.223,-0.644,0.073,0.853,0.0,1.0,1.0,0,0
0.828,-0.689,0.073,0.853,0.0,1.0,1.0,0,0
0.821,-0.683,0.08,0.853,0.0,0.748,-0.716,0,2
0.815,-0.681,0.087,0.853,0.0,0.741,-0.708,0,2
0.808,-0.68,0.093,0.853,0.0,0.735,-0.7,0,2
0.801,-0.679,0.1,0.853,0.0,0.728,-0.692,0,2
0.795,-0.677,0.107,0.853,0.0,0.721,-0.684,0,2
0.788,-0.676,0.113,0.853,0.0,0.715,-0.676,0,2
0.781,-0.675,0.12,0.853,0.0,0.708,-0.668,1,2
0.775,-0.673,0.127,0.853,0.0,0.701,-0.66,0,2
0.768,-0.672,0.133,0.853,0.0,0.695,-0.652,0,2
0.761,-0.671,0.14,0.853,0.0,0.688,-0.644,0,2
0.755,-0.669,0.147,0.853,0.0,0.681,-0.636,0,2
0.748,-0.668,0.153,0.853,0.0,0.675,-0.628,0,2
0.741,-0.667,0.16,0.853,0.0,0.668,-0.62,0,2
0.735,-0.665,0.167,0.853,0.0,0.661,-0.612,0,2
0.728,-0.664,0.173,0.853,0.0,0.655,-0.604,0,2
0.721,-0.663,0.18,0.853,0.0,0.648,-0.596,0,2
0.715,-0.661,0.187,0.853,0.0,0.641,-0.588,0,2
0.708,-0.66,0.193,0.853,0.0,0.635,-0.58,0,2
0.701,-0.659,0.2,0.853,0.0,0.628,-0.572,0,2
0.695,-0.657,0.207,0.853,0.0,0.621,-0.564,0,2
0.688,-0.656,0.213,0.853,0.0,0.615,-0.556,1,2
0.681,-0.655,0.22,0.853,0.0,0.608,-0.548,0,2
0.675,-0.653,0.227,0.853,0.0,0.601,-0.54,0,2
0.668,-0.652,0.233,0.853,0.0,0.595,-0.532,0,2
0.661,-0.651,0.24,0.853,0.0,0.588,-0.524,0,2
0.655,-0.649,0.247,0.853,0.0,0.581,-0.516,0,2
0.648,-0.648,0.253,0.853,0.0,0.575,-0.508,0,2
0.641,-0.647,0.26,0.853,0.0,0.568,-0.5,0,2
0.635,-0.645,0.267,0.853,0.0,0.561,-0.492,0,2
0.628,-0.644,0.273,0.853,0.0,0.555,-0.484,0,2
0.621,-0.643,0.28,0.853,0.0,0.548,-0.476,0,2
0.615,-0.641,0.287,0.853,0.0,0.541,-0.468,0,2
0.608,-0.64,0.293,0.853,0.0,0.535,-0.46,0,2
0.601,-0.639,0.3,0.853,0.0,0.528,-0.452,0,2
0.595,-0.637,0.307,0.853,0.0,0.521,-0.444,0,2
0.588,-0.636,0.313,0.853,0.0,0.515,-0.436,0,2
0.581,-0.635,0.32,0.853,0.0,0.508,-0.428,0,2
0.575,-0.633,0.327,0.853,0.0,0.501,-0.42,0,2
0.568,-0.632,0.333,0.853,0.0,0.495,-0.412,0,2
0.561,-0.631,0.34,0.853,0.0,0.488,-0.404,0,2
0.555,-0.629,0.347,0.853,0.0,0.481,-0.396,0,2
0.548,-0.628,0.353,0.853,0.0,0.475,-0.388,0,2
0.541,-0.627,0.36,0.853,0.0,0.468,-0.38,0,2
0.535,-0.625,0.367,0.853,0.0,0.461,-0.372,0,2
0.528,-0.624,0.373,0.853,0.0,0.455,-0.364,0,2
0.521,-0.623,0.38,0.853,0.0,0.448,-0.356,0,2
0.515,-0.621,0.387,0.853,0.0,0.441,-0.348,0,2
0.508,-0.62,0.393,0.853,0.0,0.435,-0.34,0,2
0.501,-0.619,0.4,0.853,0.0,0.428,-0.332,0,2
0.495,-0.617,0.407,0.853,0.0,0.421,-0.324,0,2
0.488,-0.616,0.413,0.853,0.0,0.415,-0.316,0,2
0.481,-0.615,0.42,0.853,0.0,0.408,-0.308,0,2
0.475,-0.613,0.427,0.853,0.0,0.401,-0.3,0,2
0.468,-0.612,0.433,0.853,0.0,0.395,-0.292,0,2
0.461,-0.611,0.44,0.853,0.0,0.388,-0.284,0,2
0.455,-0.609,0.447,0.853,0.0,0.381,-0.276,0,2
0.448,-0.608,0.453,0.853,0.0,0.375,-0.268,0,2
0.441,-0.607,0.46,0.853,0.0,0.368,-0.26,0,2
0.435,-0.605,0.467,0.853,0.0,0.361,-0.252,0,2
0.428,-0.604,0.473,0.853,0.0,0.355,-0.244,0,2
0.421,-0.603,0.48,0.853,0.0,0.348,-0.236,0,2
0.415,-0.601,0.487,0.853,0.0,0.341,-0.228,0,2
0.408,-0.6,0.493,0.853,0.0,0.335,-0.22,0,2
0.401,-0.599,0.5,0.853,0.0,0.328,-0.212,0,2
0.395,-0.597,0.507,0.853,0.0,0.321,-0.204,0,2
0.388,-0.596,0.513,0.853,0.0,0.315,-0.196,0,2
0.381,-0.595,0.52,0.853,0.0,0.308,-0.188,0,2
0.375,-0.593,0.527,0.853,0.0,0.301,-0.18,0,2
0.368,-0.592,0.533,0.853,0.0,0.295,-0.172,0,2
0.361,-0.591,0.54,0.853,0.0,0.288,-0.164,0,2
0.355,-0.589,0.547,0.853,0.0,0.281,-0.156,0,2
0.348,-0.588,0.553,0.853,0.0,0.275,-0.148,0,2
0.341,-0.587,0.56,0.853,0.0,0.268,-0.14,0,2
0.335,-0.585,0.567,0.853,0.0,0.261,-0.132,0,2
0.328,-0.584,0.573,0.853,0.0,0.255,-0.124,0,2
0.321,-0.583,0.58,0.853,0.0,0.248,-0.116,1,2
0.315,-0.581,0.587,0.853,0.0,0.241,-0.108,0,2
0.308,-0.58,0.593,0.853,0.0,0.235,-0.1,0,2
0.301,-0.579,0.6,0.853,0.0,0.228,-0.092,0,2
0.295,-0.577,0.607,0.853,0.0,0.221,-0.084,0,2
0.288,-0.576,0.613,0.853,0.0,0.215,-0.076,0,2
0.281,-0.575,0.62,0.853,0.0,0.208,-0.068,0,2
0.275,-0.573,0.627,0.853,0.0,0.201,-0.06,0,2
0.268,-0.572,0.633,0.853,0.0,0.195,-0.052,0,2
0.261,-0.571,0.64,0.853,0.0,0.188,-0.044,0,2
0.255,-0.569,0.647,0.853,0.0,0.181,-0.036,0,2
0.248,-0.568,0.653,0.853,0.0,0.175,-0.028,0,2
0.241,-0.567,0.66,0.853,0.0,0.168,-0.02,1,2
0.235,-0.565,0.667,0.853,0.0,0.161,-0.012,0,2
0.228,-0.564,0.673,0.853,0.0,0.155,-0.004,0,2
0.221,-0.563,0.68,0.853,0.0,0.148,0.004,0,2
0.221,-0.56,0.68,0.853,0.067,0.148,0.02,0,5
0.221,-0.547,0.68,0.853,0.4,0.148,0.1,0,0
0.221,-0.533,0.68,0.853,0.733,1.0,1.0,0,0
0.215,-0.527,0.687,0.853,0.9,1.0,1.0,0,2
0.208,-0.525,0.693,0.853,0.933,1.0,1.0,0,2
0.201,-0.524,0.7,0.853,0.967,1.0,1.0,0,2
0.195,-0.523,0.707,0.853,1.0,1.0,1.0,0,2
0.188,-0.521,0.713,0.853,0.0,1.0,1.0,0,2
0.181,-0.52,0.72,0.853,0.0,1.0,1.0,0,2
0.175,-0.519,0.727,0.853,0.0,1.0,1.0,0,2
0.168,-0.517,0.733,0.853,0.0,1.0,1.0,1,2
0.161,-0.516,0.74,0.853,0.0,1.0,1.0,0,2
0.155,-0.515,0.747,0.853,0.0,1.0,1.0,0,2
0.148,-0.513,0.753,0.853,0.0,1.0,1.0,0,2
0.141,-0.512,0.76,0.853,0.0,1.0,1.0,0,2
0.135,-0.511,0.767,0.853,0.0,-0.121,-1.225,0,2
0.128,-0.509,0.773,0.853,0.0,1.0,1.0,0,2
0.121,-0.508,0.78,0.853,0.0,1.0,1.0,0,2
0.115,-0.507,0.787,0.853,0.0,1.0,1.0,0,2
0.108,-0.505,0.793,0.853,0.0,1.0,1.0,0,2
0.108,-0.497,0.793,0.853,0.067,1.0,1.0,0,5
0.108,-0.484,0.793,0.853,0.4,1.0,1.0,0,0
0.115,-0.48,0.787,0.853,0.5,1.0,1.0,0,1
0.121,-0.479,0.78,0.853,0.533,1.0,1.0,0,1
0.128,-0.477,0.773,0.853,0.567,1.0,1.0,0,1
0.135,-0.476,0.767,0.853,0.6,1.0,1.0,0,1
0.141,-0.475,0.76,0.853,0.633,1.0,1.0,0,1
0.148,-0.473,0.753,0.853,0.667,1.0,1.0,0,1
0.155,-0.472,0.747,0.853,0.7,1.0,1.0,0,1
0.161,-0.471,0.74,0.853,0.733,1.0,1.0,0,1
0.168,-0.469,0.733,0.853,0.767,1.0,1.0,0,1
0.175,-0.468,0.727,0.853,0.8,1.0,1.0,0,1
0.181,-0.467,0.72,0.853,0.833,1.0,1.0,0,1
0.188,-0.465,0.713,0.853,0.867,1.0,1.0,0,1
0.195,-0.464,0.707,0.853,0.9,1.0,1.0,0,1
0.201,-0.463,0.7,0.853,0.933,1.0,1.0,0,1
0.201,-0.449,0.7,0.853,0.0,1.0,1.0,0,0
0.201,-0.436,0.7,0.853,0.0,1.0,1.0,0,0
0.201,-0.423,0.7,0.853,0.0,1.0,1.0,0,0
0.201,-0.409,0.7,0.853,0.0,0.128,-0.409,0,0
0.208,-0.407,0.693,0.853,0.0,0.135,-0.393,0,1
0.215,-0.405,0.687,0.853,0.0,0.141,-0.385,0,1
0.221,-0.404,0.68,0.853,0.0,0.148,-0.377,0,1
0.228,-0.403,0.673,0.853,0.0,0.155,-0.369,0,1
0.235,-0.401,0.667,0.853,0.0,0.161,-0.361,0,1
0.241,-0.4,0.66,0.853,0.0,0.168,-0.353,0,1
0.248,-0.399,0.653,0.853,0.0,0.175,-0.345,0,1
0.255,-0.397,0.647,0.853,0.0,0.181,-0.337,0,1
0.261,-0.396,0.64,0.853,0.0,0.188,-0.329,0,1
0.268,-0.395,0.633,0.853,0.0,0.195,-0.321,0,1
0.261,-0.385,0.64,0.853,0.0,0.188,-0.265,0,2
0.255,-0.384,0.647,0.853,0.0,0.181,-0.257,0,2
0.248,-0.383,0.653,0.853,0.0,0.175,-0.249,0,2
0.241,-0.381,0.66,0.853,0.0,0.168,-0.241,0,2
0.235,-0.38,0.667,0.853,0.0,0.161,-0.233,0,2
0.228,-0.379,0.673,0.853,0.0,0.155,-0.225,1,2
0.221,-0.377,0.68,0.853,0.0,0.148,-0.217,0,2
0.215,-0.376,0.687,0.853,0.0,0.141,-0.209,0,2
0.208,-0.375,0.693,0.853,0.0,0.135,-0.201,0,2
0.201,-0.373,0.7,0.853,0.0,0.128,-0.193,0,2
0.195,-0.372,0.707,0.853,0.0,0.121,-0.185,0,2
0.188,-0.371,0.713,0.853,0.0,0.115,-0.177,0,2
0.181,-0.369,0.72,0.853,0.0,0.108,-0.169,0,2
0.175,-0.368,0.727,0.853,0.0,0.101,-0.161,0,2
0.168,-0.367,0.733,0.853,0.0,0.095,-0.153,0,2
0.161,-0.365,0.74,0.853,0.0,0.088,-0.145,0,2
0.155,-0.364,0.747,0.853,0.0,0.081,-0.137,0,2
0.148,-0.363,0.753,0.853,0.0,0.075,-0.129,0,2
0.141,-0.361,0.76,0.853,0.0,0.068,-0.121,0,2
0.135,-0.36,0.767,0.853,0.0,0.061,-0.113,1,2
0.128,-0.359,0.773,0.853,0.0,0.055,-0.105,1,2
0.121,-0.357,0.78,0.853,0.0,0.048,-0.097,1,2
0.115,-0.356,0.787,0.853,0.0,0.041,-0.089,1,2
0.108,-0.355,0.793,0.853,0.0,0.035,-0.081,1,2
0.101,-0.353,0.8,0.853,0.0,0.028,-0.073,1,2
0.101,-0.349,0.8,0.853,0.067,0.028,-0.049,0,5
0.108,-0.347,0.793,0.853,0.133,0.035,-0.033,0,1
0.115,-0.345,0.787,0.853,0.167,0.041,-0.025,0,1
0.121,-0.344,0.78,0.853,0.2,0.048,-0.017,0,1
0.128,-0.343,0.773,0.853,0.233,0.055,-0.009,0,1
0.135,-0.341,0.767,0.853,0.267,0.061,-0.001,0,1
0.141,-0.34,0.76,0.853,0.3,0.068,0.007,0,1
0.148,-0.339,0.753,0.853,0.333,0.075,0.015,0,1
0.155,-0.337,0.747,0.853,0.367,0.081,0.023,0,1
0.161,-0.336,0.74,0.853,0.4,0.088,0.031,0,1
0.168,-0.335,0.733,0.853,0.433,0.095,0.039,0,1
0.175,-0.333,0.727,0.853,0.467,0.101,0.047,0,1
0.181,-0.332,0.72,0.853,0.5,0.108,0.055,0,1
0.188,-0.331,0.713,0.853,0.533,0.115,0.063,0,1
0.195,-0.329,0.707,0.853,0.567,0.121,0.071,1,1
0.201,-0.328,0.7,0.853,0.6,0.128,0.079,0,1
0.208,-0.327,0.693,0.853,0.633,0.135,0.087,0,1
0.215,-0.325,0.687,0.853,0.667,0.141,0.095,0,1
0.215,-0.312,0.687,0.853,1.0,1.0,1.0,0,0
0.215,-0.299,0.687,0.853,0.0,1.0,1.0,0,0
-0.075,-0.816,0.687,0.853,0.0,1.0,1.0,0,0
-0.075,-0.803,0.687,0.853,0.0,-0.148,-0.803,0,0
-0.068,-0.8,0.68,0.853,0.0,-0.141,-0.787,0,1
-0.061,-0.799,0.673,0.853,0.0,-0.135,-0.779,0,1
-0.055,-0.797,0.667,0.853,0.0,-0.128,-0.771,0,1
-0.048,-0.796,0.66,0.853,0.0,-0.121,-0.763,0,1
-0.041,-0.795,0.653,0.853,0.0,-0.115,-0.755,0,1
-0.035,-0.793,0.647,0.853,0.0,-0.108,-0.747,0,1
-0.028,-0.792,0.64,0.853,0.0,-0.101,-0.739,0,1
-0.021,-0.791,0.633,0.853,0.0,-0.095,-0.731,1,1
-0.015,-0.789,0.627,0.853,0.0,-0.088,-0.723,0,1
-0.008,-0.788,0.62,0.853,0.0,-0.081,-0.715,0,1
-0.001,-0.787,0.613,0.853,0.0,-0.075,-0.707,0,1
0.005,-0.785,0.607,0.853,0.0,-0.068,-0.699,0,1
0.012,-0.784,0.6,0.853,0.0,-0.061,-0.691,1,1
0.019,-0.783,0.593,0.853,0.0,-0.055,-0.683,1,1
0.025,-0.781,0.587,0.853,0.0,-0.048,-0.675,1,1
0.032,-0.78,0.58,0.853,0.0,-0.041,-0.667,1,1
0.032,-0.767,0.58,0.853,0.0,-0.041,-0.587,1,0
0.039,-0.753,0.573,0.853,0.0,-0.035,-0.507,1,1
0.045,-0.752,0.567,0.853,0.0,-0.028,-0.499,1,1
0.052,-0.751,0.56,0.853,0.0,-0.021,-0.491,1,1
0.059,-0.749,0.553,0.853,0.0,-0.015,-0.483,1,1
0.065,-0.748,0.547,0.853,0.0,-0.008,-0.475,1,1
0.072,-0.747,0.54,0.853,0.0,-0.001,-0.467,1,1
0.079,-0.745,0.533,0.853,0.0,0.005,-0.459,1,1
0.079,-0.739,0.533,0.853,0.067,0.005,-0.419,1,5
0.072,-0.733,0.54,0.853,0.2,-0.001,-0.387,1,2
0.065,-0.732,0.547,0.853,0.233,-0.008,-0.379,1,2
0.059,-0.731,0.553,0.853,0.267,-0.015,-0.371,1,2
0.052,-0.729,0.56,0.853,0.3,-0.021,-0.363,1,2
0.045,-0.728,0.567,0.853,0.333,-0.028,-0.355,1,2
0.039,-0.727,0.573,0.853,0.367,-0.035,-0.347,1,2
0.032,-0.725,0.58,0.853,0.4,-0.041,-0.339,1,2
0.025,-0.724,0.587,0.853,0.433,-0.048,-0.331,1,2
0.019,-0.723,0.593,0.853,0.467,-0.055,-0.323,1,2
0.012,-0.721,0.6,0.853,0.5,-0.061,-0.315,1,2
0.005,-0.72,0.607,0.853,0.533,-0.068,-0.307,1,2
-0.001,-0.719,0.613,0.853,0.567,-0.075,-0.299,1,2
-0.008,-0.717,0.62,0.853,0.6,-0.081,-0.291,1,2
-0.015,-0.716,0.627,0.853,0.633,-0.088,-0.283,1,2
-0.021,-0.715,0.633,0.853,0.667,-0.095,-0.275,1,2
-0.028,-0.713,0.64,0.853,0.7,-0.101,-0.267,1,2
-0.035,-0.712,0.647,0.853,0.733,-0.108,-0.259,1,2
-0.041,-0.711,0.653,0.853,0.767,-0.115,-0.251,1,2
-0.048,-0.709,0.66,0.853,0.8,-0.121,-0.243,1,2
-0.055,-0.708,0.667,0.853,0.833,-0.128,-0.235,1,2
-0.061,-0.707,0.673,0.853,0.867,-0.135,-0.227,1,2
-0.068,-0.705,0.68,0.853,0.9,-0.141,-0.219,1,2
-0.075,-0.704,0.687,0.853,0.933,-0.148,-0.211,1,2
-0.081,-0.703,0.693,0.853,0.967,-0.155,-0.203,1,2
-0.081,-0.689,0.693,0.853,0.0,-0.155,-0.123,1,0
-0.081,-0.681,0.693,0.853,0.067,-0.155,-0.075,1,5
-0.081,-0.668,0.693,0.853,0.4,-0.155,0.005,1,0
-0.081,-0.655,0.693,0.853,0.733,-0.155,0.085,1,0
-0.075,-0.652,0.687,0.853,0.8,-0.148,0.101,1,1
-0.068,-0.651,0.68,0.853,0.833,-0.141,0.109,1,1
-0.061,-0.649,0.673,0.853,0.867,-0.135,0.117,1,1
-0.055,-0.648,0.667,0.853,0.9,-0.128,0.125,1,1
-0.048,-0.647,0.66,0.853,0.933,-0.121,0.133,1,1
-0.048,-0.636,0.66,0.853,0.067,0.004,-0.151,1,5
-0.505,-0.64,0.66,0.853,0.4,0.004,-0.071,1,0
-0.499,-0.629,0.653,0.853,0.667,-0.572,-0.123,0,1
-0.492,-0.628,0.647,0.853,0.7,-0.565,-0.115,0,1
-0.485,-0.627,0.64,0.853,0.733,-0.559,-0.107,0,1
-0.479,-0.625,0.633,0.853,0.767,-0.552,-0.099,0,1
-0.472,-0.624,0.627,0.853,0.8,-0.545,-0.091,1,1
-0.465,-0.623,0.62,0.853,0.833,-0.539,-0.083,1,1
-0.459,-0.621,0.613,0.853,0.867,-0.532,-0.075,1,1
-0.452,-0.62,0.607,0.853,0.9,-0.525,-0.067,1,1
-0.445,-0.619,0.6,0.853,0.933,-0.519,-0.059,1,1
-0.439,-0.617,0.593,0.853,0.967,-0.512,-0.051,1,1
-0.432,-0.616,0.587,0.853,1.0,-0.505,-0.043,1,1
-0.425,-0.615,0.58,0.853,0.0,-0.499,-0.035,1,1
-0.419,-0.613,0.573,0.853,0.0,-0.492,-0.027,0,1
-0.412,-0.612,0.567,0.853,0.0,-0.485,-0.019,0,1
-0.405,-0.611,0.56,0.853,0.0,-0.479,-0.011,0,1
-0.399,-0.609,0.553,0.853,0.0,-0.472,-0.003,0,1
-0.392,-0.608,0.547,0.853,0.0,-0.465,0.005,0,1
-0.385,-0.607,0.54,0.853,0.0,-0.459,0.013,0,1
-0.379,-0.605,0.533,0.853,0.0,-0.452,0.021,0,1
-0.372,-0.604,0.527,0.853,0.0,-0.445,0.029,0,1
-0.365,-0.603,0.52,0.853,0.0,-0.439,0.037,0,1
-0.359,-0.601,0.513,0.853,0.0,-0.432,0.045,0,1
-0.352,-0.6,0.507,0.853,0.0,-0.425,0.053,0,1
-0.345,-0.599,0.5,0.853,0.0,-0.419,0.061,0,1
-0.339,-0.597,0.493,0.853,0.0,-0.412,0.069,0,1
-0.332,-0.596,0.487,0.853,0.0,-0.405,0.077,0,1
-0.325,-0.595,0.48,0.853,0.0,-0.399,0.085,0,1
-0.319,-0.593,0.473,0.853,0.0,-0.392,0.093,0,1
-0.312,-0.592,0.467,0.853,0.0,-0.385,0.101,0,1
-0.305,-0.591,0.46,0.853,0.0,-0.379,0.109,0,1
-0.299,-0.589,0.453,0.853,0.0,-0.372,0.117,1,1
-0.292,-0.588,0.447,0.853,0.0,-0.365,0.125,0,1
-0.285,-0.587,0.44,0.853,0.0,-0.359,0.133,0,1
-0.279,-0.585,0.433,0.853,0.0,-0.352,0.141,0,1
-0.272,-0.584,0.427,0.853,0.0,-0.085,-0.567,0,1
-0.265,-0.583,0.42,0.853,0.0,-0.079,-0.559,0,1
-0.259,-0.581,0.413,0.853,0.0,-0.072,-0.551,0,1
-0.252,-0.58,0.407,0.853,0.0,-0.065,-0.543,1,1
-0.245,-0.579,0.4,0.853,0.0,-0.059,-0.535,1,1
-0.239,-0.577,0.393,0.853,0.0,-0.052,-0.527,1,1
-0.232,-0.576,0.387,0.853,0.0,-0.045,-0.519,1,1
-0.225,-0.575,0.38,0.853,0.0,-0.039,-0.511,1,1
-0.219,-0.573,0.373,0.853,0.0,-0.032,-0.503,1,1
-0.212,-0.572,0.367,0.853,0.0,-0.025,-0.495,1,1
-0.205,-0.571,0.36,0.853,0.0,-0.019,-0.487,1,1
-0.199,-0.569,0.353,0.853,0.0,-0.012,-0.479,1,1
-0.192,-0.568,0.347,0.853,0.0,-0.005,-0.471,1,1
-0.185,-0.567,0.34,0.853,0.0,0.001,-0.463,1,1
-0.179,-0.565,0.333,0.853,0.0,0.008,-0.455,1,1
-0.172,-0.564,0.327,0.853,0.0,0.015,-0.447,1,1
-0.172,-0.551,0.327,0.853,0.0,0.015,-0.367,1,0
-0.172,-0.549,0.327,0.853,0.067,0.015,-0.359,1,5
-0.172,-0.536,0.327,0.853,0.4,0.015,-0.279,1,0
-0.179,-0.535,0.333,0.853,0.433,0.008,-0.271,1,2
-0.185,-0.533,0.34,0.853,0.467,0.001,-0.263,1,2
-0.192,-0.532,0.347,0.853,0.5,-0.005,-0.255,1,2
-0.199,-0.531,0.353,0.853,0.533,-0.012,-0.247,1,2
-0.205,-0.529,0.36,0.853,0.567,-0.019,-0.239,1,2
-0.212,-0.528,0.367,0.853,0.6,-0.025,-0.231,1,2
-0.219,-0.527,0.373,0.853,0.633,-0.032,-0.223,1,2
-0.225,-0.525,0.38,0.853,0.667,-0.039,-0.215,1,2
-0.232,-0.524,0.387,0.853,0.7,-0.045,-0.207,1,2
-0.239,-0.523,0.393,0.853,0.733,-0.052,-0.199,1,2
-0.245,-0.521,0.4,0.853,0.767,-0.059,-0.191,1,2
-0.252,-0.52,0.407,0.853,0.8,-0.065,-0.183,1,2
-0.259,-0.519,0.413,0.853,0.833,-0.072,-0.175,0,2
-0.265,-0.517,0.42,0.853,0.867,-0.079,-0.167,0,2
-0.272,-0.516,0.427,0.853,0.9,-0.085,-0.159,0,2
-0.279,-0.515,0.433,0.853,0.933,-0.092,-0.151,0,2
-0.285,-0.513,0.44,0.853,0.967,-0.099,-0.143,0,2
-0.292,-0.512,0.447,0.853,1.0,-0.105,-0.135,0,2
